cccm_site_id,site_name,alternative_names,region,district,catchment,latitude,longitude,households,individuals,record_status
CCCM-SO2201-T3171,Walaalah,,Banadir,Kahda,Kahda · CA13,2.0531252,45.2575652,55,330,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3172,Walamoy,,Banadir,Kahda,Kahda · CA05,2.060624,45.2418667,70,420,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3173,Waliyow,,Banadir,Kahda,Kahda · CA12,2.0672977,45.2525243,56,280,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3174,Waney,,Banadir,Kahda,Kahda · CA12,2.0599425,45.254342,50,300,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3175,War cabdi,,Banadir,Kahda,Kahda · CA13,2.0544277,45.2559934,80,480,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3176,War dhurey,,Banadir,Kahda,Kahda · CA16,2.0537715,45.2670041,80,480,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3177,War diinle,,Banadir,Kahda,Kahda · CA16,2.0531261,45.2660058,297,1782,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3178,War galoole,,Banadir,Kahda,Kahda · CA16,2.0532423,45.2665043,75,450,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3179,War garas,,Banadir,Kahda,Kahda · CA16,2.0519533,45.2602321,53,318,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3180,War mooley,,Banadir,Kahda,Kahda · CA14,2.0511685,45.256442,61,366,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3181,War yusuf,,Banadir,Kahda,Kahda · CA13,2.0529344,45.2580848,35,210,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3182,War-durey,,Banadir,Kahda,Kahda · CA16,2.0536064,45.2665393,60,360,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3183,War-gadudo,,Banadir,Kahda,Kahda · CA17,2.0538686,45.2697759,80,480,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3184,War-galoole,,Banadir,Kahda,Kahda · CA16,2.05366,45.266283,75,450,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3185,Warahmo,,Banadir,Kahda,Kahda · CA04,2.0642593,45.2398846,90,540,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3186,Wardheere,,Banadir,Kahda,Kahda · CA12,2.0684053,45.2507785,60,360,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3187,Wardher,,Banadir,Kahda,Kahda · CA04,2.0656861,45.2401967,53,265,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3188,Warjanay,,Banadir,Kahda,Kahda · CA13,2.0522934,45.2587388,25,150,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3189,Warnuurow,,Banadir,Kahda,Kahda · CA13,2.0546628,45.2566886,130,780,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3190,Warsan,,Banadir,Kahda,,2.0527014,45.2446668,40,240,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3191,Waryuubow,,Banadir,Kahda,Kahda · CA14,2.0480434,45.2559831,50,300,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3192,Waya arag,,Banadir,Kahda,Kahda · CA04,2.0666953,45.239465,50,300,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3193,Webiyow,,Banadir,Kahda,Kahda · CA07,2.0612567,45.2461583,70,420,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3194,Weheliye,,Banadir,Kahda,Kahda · CA08,2.0675455,45.2483364,84,504,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3195,Wobi yar,,Banadir,Kahda,Kahda · CA06,2.0588215,45.2456177,49,294,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3196,Xadhawaaye,,Banadir,Kahda,Kahda · CA12,2.063129,45.2502753,60,360,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3197,Xagar',,Banadir,Kahda,Kahda · CA03,2.063181,45.2286176,80,400,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3198,Xalis,,Banadir,Kahda,Kahda · CA07,2.0605785,45.2465242,70,420,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3199,Xamaro,,Banadir,Kahda,Kahda · CA15,2.0463001,45.2587323,30,180,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3200,Xanaan,,Banadir,Kahda,,2.052965,45.24285,50,300,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3201,Xanano,,Banadir,Kahda,Kahda · CA15,2.0461428,45.2584499,25,150,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3202,Xareed,,Banadir,Kahda,Kahda · CA06,2.0592857,45.2504924,50,300,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3203,Xaskul,,Banadir,Kahda,Kahda · CA06,2.0585,45.245205,83,498,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3204,Xawaadley,,Banadir,Kahda,Kahda · CA05,2.0566677,45.2421342,65,390,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3205,Xeraale,,Banadir,Kahda,Kahda · CA05,2.0598117,45.2432217,130,780,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3206,Xidid,,Banadir,Kahda,Kahda · CA04,2.065354,45.2387497,180,960,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3207,Xididoole,,Banadir,Kahda,Kahda · CA15,2.0401206,45.2601612,50,300,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3208,Xidig,,Banadir,Kahda,Kahda · CA16,2.0529082,45.2668209,65,360,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3209,Xirow,,Banadir,Kahda,Kahda · CA14,2.0516897,45.2560842,47,282,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3210,Xirsi ruug,,Banadir,Kahda,Kahda · CA15,2.0462062,45.2580978,73,438,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3211,Xoog yare,,Banadir,Kahda,Kahda · CA16,2.0503263,45.263401,55,330,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3212,Xoogsade,,Banadir,Kahda,Kahda · CA16,2.050547,45.2683524,60,360,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3213,Xsnaan,,Banadir,Kahda,Kahda · CA03,2.0626608,45.2281203,60,360,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3214,Xurmo,,Banadir,Kahda,Kahda · CA08,2.0635433,45.2437341,90,540,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3215,Xusni,,Banadir,Kahda,Kahda · CA03,2.0672968,45.230689,60,360,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3216,Yaafataah,,Banadir,Kahda,Kahda · CA12,2.0613827,45.2545654,45,270,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3217,Yacqub,,Banadir,Kahda,Kahda · CA03,2.0685452,45.2300005,98,588,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3218,Yacquub,,Banadir,Kahda,Kahda · CA04,2.0686671,45.2368549,85,510,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3219,Yamani,,Banadir,Kahda,Kahda · CA05,2.0543156,45.2429059,40,240,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3220,Yambuule,,Banadir,Kahda,Kahda · CA03,2.0680265,45.229804,80,480,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3221,Yanbole,,Banadir,Kahda,Kahda · CA06,2.0591324,45.2475259,40,240,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3222,Yaqle - Sharshar,,Banadir,Kahda,Kahda · CA14,2.0515621,45.2568688,50,300,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3223,Yasir,,Banadir,Kahda,Kahda · CA14,2.0486698,45.2556782,50,300,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3224,Yasir all,,Banadir,Kahda,Kahda · CA15,2.0469326,45.2505461,48,288,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3225,Yasmiin,,Banadir,Kahda,Kahda · CA17,2.0550695,45.2715447,65,390,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3226,Yontoy,,Banadir,Kahda,Kahda · CA03,2.0678918,45.2333595,70,420,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3227,Yusra,,Banadir,Kahda,Kahda · CA13,2.0519401,45.2585664,65,390,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3228,Yustar,,Banadir,Kahda,Kahda · CA14,2.0485732,45.2555181,60,360,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3229,ZAATI,,Banadir,Kahda,Kahda · CA15,2.0461119,45.2505008,60,360,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3230,Zamzam,,Banadir,Kahda,Kahda · CA05,2.05424,45.2422667,47,282,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3231,ifo 2,,Banadir,Kahda,Kahda · CA17,2.0575858,45.2658355,60,360,TEMPORARY - pending Site ID Generator registration
CCCM-SO2201-T3232,ifo 3,,Banadir,Kahda,Kahda · CA17,2.057292,45.2653222,60,360,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1663,Aabuurow,,Bay,Baidoa,Baidoa · CA12,3.1414501,43.6735513,70,280,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1664,Abag Sole,,Bay,Baidoa,Baidoa · CA08,3.1451082,43.6382994,85,510,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1665,Abag Taag,,Bay,Baidoa,Baidoa · CA17,3.1013537,43.6607716,110,500,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1666,Abagdheer,,Bay,Baidoa,Baidoa · CA09,3.1374788,43.6602089,20,100,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1667,Abal-4,,Bay,Baidoa,Baidoa · CA15,3.1274889,43.6718125,42,252,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1668,Abaq Dheere1,,Bay,Baidoa,Baidoa · CA01,3.0838383,43.6303895,25,150,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1669,Abaq Haluul,,Bay,Baidoa,Baidoa · CA07,3.133742,43.6272244,135,810,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1670,Abaqgaroore,,Bay,Baidoa,Baidoa · CA14,3.1271441,43.6817458,157,942,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1671,Abaqsan,,Bay,Baidoa,Baidoa · CA09,3.1409791,43.6639606,50,300,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1672,Abdurug Wiine,,Bay,Baidoa,Baidoa · CA01,3.0844902,43.6209267,89,623,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1673,Aboosharow,,Bay,Baidoa,Baidoa · CA17,3.1039503,43.6613554,150,460,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1674,Adabla Ede,,Bay,Baidoa,Baidoa · CA17,3.1013731,43.6615083,160,400,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1675,Adan Waal,,Bay,Baidoa,Baidoa · CA12,3.1480433,43.6704598,120,856,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1676,Adeed Geri,,Bay,Baidoa,Baidoa · CA12,3.1481403,43.6687617,95,475,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1677,Adigarar,,Bay,Baidoa,Baidoa · CA13,3.1337931,43.6637931,100,525,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1678,Af- Midow Idp,,Bay,Baidoa,Baidoa · CA02,3.094331,43.6241473,59,354,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1679,Afaryaag,,Bay,Baidoa,Baidoa · CA12,3.1469473,43.6769743,50,250,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1680,Afdhowa,,Bay,Baidoa,Baidoa · CA05,3.0947917,43.6265533,60,360,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1681,Afuufa Taakow,,Bay,Baidoa,Baidoa · CA14,3.1329591,43.6801361,88,528,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1682,Afyare Eelow,,Bay,Baidoa,Baidoa · CA17,3.1040981,43.6603029,60,340,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1683,Agay Iyo Awdheerow,,Bay,Baidoa,Baidoa · CA07,3.1413023,43.6264379,65,390,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1684,Al Maxbuub,,Bay,Baidoa,Baidoa · CA16,3.1044642,43.6640662,50,150,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1685,Ala Bare,,Bay,Baidoa,Baidoa · CA14,3.1324873,43.6808238,105,630,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1686,Alaqadari,,Bay,Baidoa,Baidoa · CA02,3.0889027,43.6223198,150,900,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1687,Alasow,,Bay,Baidoa,Baidoa · CA15,3.1291892,43.67169534,100,600,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1688,Ale Suge2,,Bay,Baidoa,Baidoa · CA06,3.1147723,43.6286635,75,450,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1689,Aleemow,,Bay,Baidoa,Baidoa · CA15,3.1294943,43.674467,185,1110,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1690,Alfatah,,Bay,Baidoa,Baidoa · CA01,3.0855936,43.6245598,40,240,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1691,Ali Guudle,,Bay,Baidoa,Baidoa · CA15,3.1237782,43.6640662,130,965,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1692,Alifsoy,,Bay,Baidoa,Baidoa · CA04,3.09437,43.6385833,35,105,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1693,Alingiirow,,Bay,Baidoa,Baidoa · CA13,3.1399967,43.66598,100,500,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1694,Amiin Guur,,Bay,Baidoa,Baidoa · CA01,3.0828999,43.6216496,70,420,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1695,Anoley,,Bay,Baidoa,Baidoa · CA02,3.0885062,43.6249936,140,840,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1696,Aroosweyne,,Bay,Baidoa,Baidoa · CA02,3.0879244,43.6244629,120,720,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1697,Aruuris,,Bay,Baidoa,Baidoa · CA13,3.1388273,43.6674981,40,240,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1698,Asalin 2,,Bay,Baidoa,Baidoa · CA16,3.1087143,43.6731056,108,648,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1699,Asang 1,,Bay,Baidoa,Baidoa · CA16,3.1062957,43.6675155,70,150,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1700,Asha Warmindhig,,Bay,Baidoa,Baidoa · CA08,3.1463764,43.6363642,20,120,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1701,Asturow,,Bay,Baidoa,Baidoa · CA06,3.12488,43.62716,115,965,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1702,Ato Yerey,,Bay,Baidoa,Baidoa · CA07,3.14161,43.6267633,65,390,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1703,Awaq Balaw,,Bay,Baidoa,Baidoa · CA13,3.140089,43.666079,140,967,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1704,Ayaan Badan 1,,Bay,Baidoa,Baidoa · CA09,3.14229359,43.66143475,95,570,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1705,Aykiilaban,,Bay,Baidoa,Baidoa · CA07,3.1389418,43.6311452,50,300,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1706,Aykiin Tuuri,,Bay,Baidoa,Baidoa · CA09,3.1388771,43.6618516,30,180,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1707,Baaley,,Bay,Baidoa,Baidoa · CA01,3.079634,43.6233184,65,390,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1708,Baaley Doole,,Bay,Baidoa,Baidoa · CA04,3.1039807,43.6463779,55,111,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1709,Baareey,,Bay,Baidoa,Baidoa · CA15,3.1271129,43.6699443,105,604,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1710,Baarow,,Bay,Baidoa,Baidoa · CA04,3.103145,43.64517,95,570,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1711,Baarsare,,Bay,Baidoa,Baidoa · CA03,3.0896012,43.6283484,29,87,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1712,Badbaada Ala,,Bay,Baidoa,Baidoa · CA09,3.1390913,43.6585577,105,785,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1713,Badbaado Allah,,Bay,Baidoa,Baidoa · CA09,3.1366414,43.6616244,40,240,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1714,Bakal,,Bay,Baidoa,Baidoa · CA07,3.1378964,43.6317187,27,162,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1715,Bakal Hassan Hiyaadow Idp,,Bay,Baidoa,Baidoa · CA02,3.0921104,43.6267524,45,270,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1716,Bakaley Balawka,,Bay,Baidoa,Baidoa · CA17,3.1045901,43.659867,90,540,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1717,Bakaley Feyli,,Bay,Baidoa,Baidoa · CA14,3.1312047,43.6777554,120,720,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1718,Balabala,,Bay,Baidoa,Baidoa · CA13,3.1412282,43.6667775,60,360,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1719,Baley Dooro,,Bay,Baidoa,Baidoa · CA12,3.1493098,43.6709693,180,985,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1720,Balley Doodly,,Bay,Baidoa,Baidoa · CA12,3.1493316,43.6707364,60,240,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1721,Balowka Shabeelow,,Bay,Baidoa,Baidoa · CA16,3.1074326,43.6688578,105,630,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1722,Balowkaa Buulo Gaabey,,Bay,Baidoa,Baidoa · CA01,3.0864421,43.6253374,30,180,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1723,Bambaara,,Bay,Baidoa,Baidoa · CA12,3.1386979,43.6771395,130,780,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1724,Ban Dooy,,Bay,Baidoa,Baidoa · CA17,3.1033613,43.6575627,35,210,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1725,Banbari,,Bay,Baidoa,Baidoa · CA10,3.1488443,43.6651146,25,150,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1726,Bandar Salama,,Bay,Baidoa,Baidoa · CA12,3.1478565,43.6687194,78,468,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1727,Bandoy Hersiyo,,Bay,Baidoa,Baidoa · CA16,3.1061126,43.6696275,95,450,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1728,Bang Aanaloow,,Bay,Baidoa,Baidoa · CA04,3.0936172,43.6357455,73,450,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1729,Bang Mundule,,Bay,Baidoa,Baidoa · CA17,3.1018216,43.6607752,60,360,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1730,Banjinaay,,Bay,Baidoa,Baidoa · CA16,3.1069487,43.6709746,85,800,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1731,Banreere,,Bay,Baidoa,Baidoa · CA14,3.1337008,43.6773341,150,900,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1732,Bantiifow,,Bay,Baidoa,Baidoa · CA14,3.1327144,43.6824328,165,990,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1733,Banyaal,,Bay,Baidoa,Baidoa · CA14,3.1333375,43.6823273,60,360,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1734,Barasool,,Bay,Baidoa,Baidoa · CA11,3.1580557,43.6738446,21,126,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1735,Barbaar,,Bay,Baidoa,Baidoa · CA02,3.0926903,43.62437,100,600,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1736,Barbaarow,,Bay,Baidoa,Baidoa · CA01,3.0836414,43.6198598,18,115,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1737,Barbara Ees,,Bay,Baidoa,Baidoa · CA14,3.1315773,43.6792498,190,1114,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1738,Barda Biyola,,Bay,Baidoa,Baidoa · CA09,3.1413742,43.6624368,138,856,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1739,Bariyoow,,Bay,Baidoa,Baidoa · CA15,3.1306414,43.6741549,35,210,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1740,Baroodweyn,,Bay,Baidoa,Baidoa · CA11,3.15705485,43.67236996,40,240,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1741,Barow Diinle,,Bay,Baidoa,Baidoa · CA02,3.0914809,43.6229836,120,720,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1742,Barsaaley,,Bay,Baidoa,Baidoa · CA14,3.1323108,43.6792705,85,510,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1743,Baynuun,,Bay,Baidoa,Baidoa · CA15,3.1278981,43.6773189,85,510,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1744,Baytu Rahma,,Bay,Baidoa,Baidoa · CA12,3.1453179,43.6684511,40,240,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1745,Bedenbedey,,Bay,Baidoa,Baidoa · CA16,3.1062071,43.6600307,85,512,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1746,Bedin Beday,,Bay,Baidoa,Baidoa · CA08,3.1440212,43.6352561,100,600,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1747,Beedey,,Bay,Baidoa,Baidoa · CA03,3.0905894,43.6332582,70,420,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1748,Been Gaabo,,Bay,Baidoa,Baidoa · CA04,3.09013,43.6384617,82,492,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1749,Beer  Laamow,,Bay,Baidoa,Baidoa · CA07,3.1375545,43.6329709,104,624,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1750,Beer Bakale,,Bay,Baidoa,Baidoa · CA08,3.1467061,43.6387591,100,600,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1751,Beer Dimbil 3,,Bay,Baidoa,Baidoa · CA15,3.1308672,43.6754553,185,1587,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1752,Beer Erji,,Bay,Baidoa,Baidoa · CA07,3.1388565,43.631443,50,300,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1753,Beer Saranle Dhuub,,Bay,Baidoa,Baidoa · CA14,3.1336959,43.6769003,60,360,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1754,Beer Saranleweyn,,Bay,Baidoa,Baidoa · CA11,3.157858,43.6714325,120,942,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1755,Beerlamow1,,Bay,Baidoa,Baidoa · CA07,3.1393112,43.6316584,100,600,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1756,Ber Lamow 1,,Bay,Baidoa,Baidoa · CA07,3.1433985,43.6267734,30,180,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1757,Berbaare,,Bay,Baidoa,Baidoa · CA10,3.14467,43.66215,25,150,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1758,Beriyow,,Bay,Baidoa,Baidoa · CA10,3.1469712,43.661762,25,150,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1759,Berkaale2,,Bay,Baidoa,Baidoa · CA15,3.1286315,43.6756349,60,360,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1760,Bibiile,,Bay,Baidoa,Baidoa · CA08,3.1379893,43.6374344,57,342,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1761,Biiguur,,Bay,Baidoa,Baidoa · CA12,3.1415184,43.670048,40,240,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1762,Bilaan Disaay,,Bay,Baidoa,Baidoa · CA05,3.0949542,43.6260841,75,168,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1763,Bilan Abees 1,,Bay,Baidoa,Baidoa · CA06,3.114264,43.6280979,6,32,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1764,Bilan Awees -3,,Bay,Baidoa,Baidoa · CA06,3.1169874,43.6259769,50,300,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1765,Bilin Goofyarow,,Bay,Baidoa,Baidoa · CA09,3.1390829,43.6607689,98,450,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1766,Biliskaay,,Bay,Baidoa,Baidoa · CA01,3.0828782,43.6201101,86,510,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1767,Birbirse,,Bay,Baidoa,Baidoa · CA14,3.1317867,43.6750717,120,720,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1768,Biriqey,,Bay,Baidoa,Baidoa · CA02,3.0917297,43.6276272,34,204,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1769,Birlaawe,,Bay,Baidoa,Baidoa · CA17,3.1039812,43.6586937,90,540,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1770,Bisigda,,Bay,Baidoa,Baidoa · CA07,3.1342988,43.6286016,40,240,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1771,Bisiq,,Bay,Baidoa,Baidoa · CA07,3.1388604,43.634122,30,180,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1772,Bisiq Shile,,Bay,Baidoa,Baidoa · CA12,3.1411947,43.673244,90,200,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1773,Biyooley Toos Wiin,,Bay,Baidoa,Baidoa · CA16,3.1069505,43.6696287,100,600,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1774,Bogey Idp,,Bay,Baidoa,Baidoa · CA02,3.0930199,43.6254514,108,648,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1775,Bogol Mayou,,Bay,Baidoa,Baidoa · CA07,3.1383005,43.6311162,25,150,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1776,Bukriyey 1,,Bay,Baidoa,Baidoa · CA16,3.1066472,43.6701705,130,308,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1777,Bukurow Shiboolow,,Bay,Baidoa,Baidoa · CA14,3.1318391,43.6793172,125,750,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1778,Bula Dhato,,Bay,Baidoa,Baidoa · CA12,3.1459993,43.6670578,105,785,TEMPORARY - pending Site ID Generator registration
CCCM-SO2401-T1779,Bula Nurk,,Bay,Baidoa,Baidoa · CA12,3.1459671,43.6670351,120,785,TEMPORARY - pending Site ID Generator registration
